Timestamp,Turbine_ID,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg,Hyd_Oil_Temp_Avg,Gear_Oil_Temp_Avg,Gear_Bear_Temp_Avg,Nac_Temp_Avg,Rtr_RPM_Max,Rtr_RPM_Min,Rtr_RPM_Avg,Amb_WindSpeed_Max,Amb_WindSpeed_Min,Amb_WindSpeed_Avg,Amb_WindSpeed_Std,Amb_WindDir_Relative_Avg,Amb_WindDir_Abs_Avg,Amb_Temp_Avg,Prod_LatestAvg_ActPwrGen0,Prod_LatestAvg_ActPwrGen1,Prod_LatestAvg_ActPwrGen2,Prod_LatestAvg_TotActPwr,Prod_LatestAvg_ReactPwrGen0,Prod_LatestAvg_ReactPwrGen1,Prod_LatestAvg_ReactPwrGen2,Prod_LatestAvg_TotReactPwr,HVTrafo_Phase1_Temp_Avg,HVTrafo_Phase2_Temp_Avg,HVTrafo_Phase3_Temp_Avg,Grd_InverterPhase1_Temp_Avg,Cont_Top_Temp_Avg,Cont_Hub_Temp_Avg,Cont_VCP_Temp_Avg,Gen_SlipRing_Temp_Avg,Spin_Temp_Avg,Blds_PitchAngle_Min,Blds_PitchAngle_Max,Blds_PitchAngle_Avg,Blds_PitchAngle_Std,Cont_VCP_ChokcoilTemp_Avg,Grd_RtrInvPhase1_Temp_Avg,Grd_RtrInvPhase2_Temp_Avg,Grd_RtrInvPhase3_Temp_Avg,Cont_VCP_WtrTemp_Avg,Grd_Prod_Pwr_Avg,Grd_Prod_CosPhi_Avg,Grd_Prod_Freq_Avg,Grd_Prod_VoltPhse1_Avg,Grd_Prod_VoltPhse2_Avg,Grd_Prod_VoltPhse3_Avg,Grd_Prod_CurPhse1_Avg,Grd_Prod_CurPhse2_Avg,Grd_Prod_CurPhse3_Avg,Grd_Prod_Pwr_Max,Grd_Prod_Pwr_Min,Grd_Busbar_Temp_Avg,Rtr_RPM_Std,Amb_WindSpeed_Est_Avg,Grd_Prod_Pwr_Std,Grd_Prod_ReactPwr_Avg,Grd_Prod_ReactPwr_Max,Grd_Prod_ReactPwr_Min,Grd_Prod_ReactPwr_Std,Grd_Prod_PsblePwr_Avg,Grd_Prod_PsblePwr_Max,Grd_Prod_PsblePwr_Min,Grd_Prod_PsblePwr_Std,Grd_Prod_PsbleInd_Avg,Grd_Prod_PsbleInd_Max,Grd_Prod_PsbleInd_Min,Grd_Prod_PsbleInd_Std,Grd_Prod_PsbleCap_Avg,Grd_Prod_PsbleCap_Max,Grd_Prod_PsbleCap_Min,Grd_Prod_PsbleCap_Std,Gen_Bear2_Temp_Avg,Nac_Direction_Avg
2016-01-09 08:40:00+00:00,T01,2016-01-09 08:40:00+00:00,1660.2,1305.2,1539.3,76.1,58.0,63,63,62,28,50,55,27,14.7,11.5,13.6,13.4,2.2,7.4,1.1,10.4,281.2,17,0,120959.0,0,120959.0,0,-26895,0,-26895,57,73,69,39,40,26,42,27,17,-3.0,-0.4,-2.1,0.2,97,39,39,39,38,726.0,1.0,50.0,398.2,396.3,398.0,608.1,637.5,615.1,1083.1,423.6,39,0.7,7.5,129.7,-161.4,-148.9,-173.3,6.5,725.7,1111.2,416.0,129.9,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,46,270.8
2016-01-09 08:50:00+00:00,T01,2016-01-09 08:50:00+00:00,1678.4,1320.6,1560.3,81.4,58.0,65,64,63,28,51,55,27,14.9,11.7,13.8,14.4,1.6,7.7,1.4,-0.4,287.9,17,0,142051.0,0,142051.0,0,-27056,0,-27056,57,73,69,40,40,26,42,27,18,-2.4,-1.1,-2.1,0.3,97,40,40,40,38,853.0,1.0,50.0,399.2,397.4,399.3,711.2,740.3,718.0,1498.3,441.7,39,0.7,7.9,258.0,-162.5,-151.6,-185.1,6.9,853.9,1513.7,433.8,258.5,-1000.0,-1000.0,-1000.0,0.0,998.2,1000.0,892.2,11.1,48,288.3
2016-01-09 09:00:00+00:00,T01,2016-01-09 09:00:00+00:00,1705.6,1520.5,1633.2,39.1,59.0,72,69,68,28,52,57,28,15.1,13.4,14.5,16.7,2.7,9.2,1.9,13.7,322.3,16,0,217114.0,0,217114.0,0,-32789,0,-32789,58,73,70,40,40,26,42,28,18,-2.4,1.7,-1.7,0.8,98,41,41,40,38,1302.7,1.0,50.0,398.5,396.8,400.0,1084.9,1114.2,1093.6,2061.9,620.6,40,0.3,9.2,361.4,-196.8,-181.6,-209.1,6.5,1304.0,2000.0,599.2,360.5,-976.4,-583.3,-1000.0,84.2,884.2,1000.0,406.1,175.2,49,308.6
2016-01-09 09:10:00+00:00,T01,2016-01-09 09:10:00+00:00,1673.2,1318.0,1502.0,92.2,58.0,71,69,68,28,52,57,28,14.8,11.7,13.3,12.9,2.0,7.2,1.3,8.6,335.4,16,0,117918.0,0,117918.0,0,-27195,0,-27195,58,74,70,39,40,26,43,27,18,-2.4,-1.3,-2.1,0.2,99,39,39,39,38,705.5,1.0,50.0,399.9,398.2,398.6,588.5,618.7,598.5,1178.8,328.2,41,0.8,7.4,188.2,-163.0,-136.7,-191.2,13.4,703.9,1187.7,311.8,187.9,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,50,326.8
2016-01-09 09:20:00+00:00,T01,2016-01-09 09:20:00+00:00,1571.2,1241.9,1338.0,77.7,55.0,67,66,66,28,52,55,27,13.9,11.0,11.9,11.0,1.9,5.8,1.1,0.6,327.4,16,0,58194.0,0,58194.0,0,-20869,0,-20869,58,73,70,39,40,26,43,27,17,-2.3,-0.3,-1.6,0.4,98,39,38,38,38,348.2,0.9,50.0,401.2,399.9,398.1,294.4,325.1,303.1,760.1,128.3,40,0.7,5.9,125.0,-125.1,-100.7,-143.2,14.3,347.2,772.8,126.7,124.6,-985.7,-620.5,-1000.0,56.9,985.7,1000.0,620.5,56.9,49,326.8
2016-01-09 09:30:00+00:00,T01,2016-01-09 09:30:00+00:00,1390.8,1235.6,1282.0,36.5,51.0,65,64,64,28,50,54,27,12.3,10.9,11.4,9.2,1.3,5.2,1.0,-5.0,321.9,16,0,38166.0,0,38166.0,0,-17034,0,-17034,57,73,70,39,40,25,43,26,17,-2.3,0.5,-1.2,0.6,98,39,38,38,38,229.0,0.9,50.0,400.5,399.2,397.8,197.5,227.3,204.4,397.4,77.5,40,0.3,5.3,81.1,-102.2,-88.9,-110.3,4.2,228.8,401.7,76.7,81.4,-888.7,-375.6,-1000.0,161.2,888.7,1000.0,375.6,161.2,46,326.8
2016-01-09 09:40:00+00:00,T01,2016-01-09 09:40:00+00:00,1309.4,1227.6,1257.6,16.0,48.0,63,63,63,28,49,53,26,11.6,10.9,11.1,9.1,1.5,4.7,0.9,-2.6,331.9,16,0,23422.0,0,23422.0,0,-14267,0,-14267,56,72,69,40,40,25,43,26,17,-2.0,0.6,-0.8,0.6,98,39,39,38,38,140.4,0.8,50.0,399.5,398.2,397.3,128.4,157.1,132.7,296.1,39.5,39,0.1,4.7,54.6,-85.7,-77.8,-114.0,4.3,139.9,299.6,38.0,54.6,-664.4,-186.2,-1000.0,230.0,664.4,1000.0,186.2,230.0,44,334.5
2016-01-09 09:50:00+00:00,T01,2016-01-09 09:50:00+00:00,1284.5,1227.1,1249.7,9.4,46.0,62,62,62,27,48,52,27,11.4,10.9,11.1,7.3,1.1,4.0,0.8,8.6,344.5,16,-45,9256.0,0,9212.0,-30,-10148,0,-10177,56,71,68,38,40,25,42,26,17,-1.0,4.7,-0.2,0.7,98,37,37,37,37,55.2,0.7,50.0,398.3,396.9,396.2,72.6,92.6,71.3,163.3,-28.8,39,0.1,3.9,43.3,-61.1,18.3,-122.2,38.3,57.0,165.5,0.0,40.8,-279.9,0.0,-810.7,200.4,279.9,810.7,0.0,200.4,43,335.9
2016-01-09 10:00:00+00:00,T01,2016-01-09 10:00:00+00:00,1364.1,1231.5,1268.6,24.2,45.0,61,61,61,27,48,51,26,12.1,10.9,11.2,8.3,1.5,5.0,0.9,-0.9,330.5,16,0,28485.0,0,28485.0,0,-13572,0,-13572,55,71,68,39,40,25,42,26,17,-2.1,0.5,-1.0,0.5,97,39,38,38,38,171.5,0.9,50.0,397.8,396.6,395.2,147.7,177.8,157.0,387.4,40.8,38,0.2,4.9,73.3,-81.5,-29.7,-102.1,13.7,172.0,396.1,40.3,73.8,-753.5,-197.3,-1000.0,231.2,753.5,1000.0,197.3,231.2,42,331.4
2016-01-09 10:10:00+00:00,T01,2016-01-09 10:10:00+00:00,1468.4,1240.0,1309.3,54.3,44.0,61,61,60,27,48,52,27,13.0,11.0,11.6,10.4,2.2,5.5,1.1,-14.7,308.2,16,0,46699.0,0,46699.0,0,-17036,0,-17036,55,71,67,40,39,25,42,26,17,-2.4,-0.3,-1.5,0.5,97,39,39,38,38,280.0,0.9,50.0,397.3,396.1,393.6,233.5,269.0,251.1,527.1,100.5,38,0.5,5.6,99.9,-102.1,-93.7,-110.1,4.0,279.8,530.6,98.8,100.2,-943.6,-484.1,-1000.0,119.3,943.6,1000.0,484.1,119.3,42,323.0
2016-01-09 10:20:00+00:00,T01,2016-01-09 10:20:00+00:00,1417.9,1236.9,1301.8,44.4,43.0,60,60,60,27,48,52,26,12.6,10.9,11.5,11.4,1.2,5.4,1.1,-8.9,306.0,16,0,42255.0,0,42255.0,0,-16181,0,-16181,55,70,67,40,39,25,42,26,17,-2.2,0.3,-1.3,0.6,97,39,39,39,38,253.9,0.9,50.0,399.4,398.4,396.1,212.7,243.3,228.1,550.3,77.6,38,0.4,5.4,98.1,-97.0,-84.2,-110.4,5.7,254.3,571.9,77.2,98.4,-905.7,-378.0,-1000.0,173.5,905.7,1000.0,378.0,173.5,43,314.9
2016-01-09 10:30:00+00:00,T01,2016-01-09 10:30:00+00:00,1535.8,1238.1,1353.9,68.2,42.0,60,60,59,27,48,52,26,13.6,10.9,12.0,11.8,1.6,6.0,1.1,6.9,321.8,16,0,57820.0,0,57820.0,0,-17778,0,-17778,54,70,67,39,39,25,42,26,17,-2.3,-0.2,-1.7,0.5,97,39,38,38,38,346.5,0.9,50.0,400.2,399.1,396.2,283.6,319.1,304.1,681.8,121.5,38,0.6,5.9,106.5,-106.7,-93.6,-115.3,5.4,345.4,717.2,119.2,106.9,-978.3,-584.0,-1000.0,70.8,978.3,1000.0,584.0,70.8,43,314.9
2016-01-09 10:40:00+00:00,T01,2016-01-09 10:40:00+00:00,1411.8,1226.3,1280.5,34.2,42.0,59,59,59,27,48,52,26,12.5,10.9,11.3,16.4,1.0,5.1,1.1,-13.4,301.5,16,0,39000.0,0,39000.0,0,-19770,0,-19770,54,70,67,39,39,25,42,26,17,-2.3,0.2,-1.2,0.5,97,38,38,37,38,234.3,0.9,50.0,399.4,398.3,396.4,206.1,238.1,217.4,463.0,81.5,38,0.3,5.3,83.7,-118.7,-102.8,-136.5,9.2,234.8,470.6,79.7,84.0,-918.5,-390.5,-1000.0,144.4,918.5,1000.0,390.5,144.4,43,314.9
2016-01-09 10:50:00+00:00,T01,2016-01-09 10:50:00+00:00,1653.6,1257.6,1412.3,91.2,42.0,60,60,59,27,48,52,27,14.7,11.1,12.5,13.9,2.1,6.4,1.2,-20.6,293.9,16,0,78808.0,0,78808.0,0,-21795,0,-21795,54,70,66,39,39,25,42,26,18,-2.8,-0.4,-1.9,0.4,97,39,39,38,38,472.8,1.0,50.0,400.0,398.7,396.4,390.9,425.2,410.6,972.0,207.7,38,0.8,6.5,151.7,-130.8,-108.9,-142.0,7.9,472.1,981.1,194.4,152.0,-999.9,-951.2,-1000.0,1.4,999.9,1000.0,951.2,1.4,43,314.6
2016-01-09 11:00:00+00:00,T01,2016-01-09 11:00:00+00:00,1329.4,1225.4,1266.2,23.9,42.0,59,59,59,27,48,52,26,11.8,10.8,11.2,8.6,0.8,4.8,1.1,-19.6,303.7,16,0,29143.0,0,29143.0,0,-16189,0,-16189,54,69,66,39,39,25,42,26,18,-2.1,0.8,-0.9,0.7,97,38,38,38,38,174.1,0.8,50.0,399.0,397.7,396.3,157.3,186.8,164.7,389.3,14.5,38,0.2,4.9,82.9,-96.9,-69.2,-115.2,11.4,174.0,393.1,7.6,83.8,-747.3,-34.3,-1000.0,277.6,747.3,1000.0,34.3,277.6,43,323.3
2016-01-09 11:10:00+00:00,T01,2016-01-09 11:10:00+00:00,1268.9,1228.4,1249.1,7.1,42.0,58,58,58,27,46,50,26,11.2,10.9,11.1,7.6,0.4,3.6,1.0,2.2,325.5,16,-360,7276.0,0,6916.0,-200,-9082,0,-9283,53,69,66,40,39,25,42,25,18,-1.0,4.7,0.4,1.1,96,39,39,39,39,41.3,0.7,50.0,399.8,398.4,397.5,62.3,82.0,60.4,135.0,-43.1,37,0.1,3.7,40.3,-55.7,12.2,-92.9,33.0,45.3,135.9,0.0,35.0,-220.3,0.0,-665.9,173.4,220.3,665.9,0.0,173.4,41,323.3
2016-01-09 11:20:00+00:00,T01,2016-01-09 11:20:00+00:00,1304.4,1231.4,1251.5,9.3,42.0,57,58,57,27,46,49,26,11.6,10.9,11.1,20.1,0.6,3.8,1.0,-21.7,308.6,16,0,7449.0,0,7449.0,0,-9167,0,-9167,53,68,65,38,39,25,41,26,18,-1.4,0.9,0.0,0.6,96,38,37,37,37,45.1,0.7,50.0,399.6,398.2,397.1,62.6,83.8,62.9,212.2,-36.1,37,0.1,3.8,41.1,-54.9,1.2,-99.1,35.6,47.0,250.0,0.0,40.2,-229.5,0.0,-1000.0,194.4,229.5,1000.0,0.0,194.4,40,330.3
2016-01-09 11:30:00+00:00,T01,2016-01-09 11:30:00+00:00,1301.9,1223.7,1253.0,12.9,41.0,57,57,57,27,45,49,26,11.5,10.8,11.1,11.4,0.5,3.9,1.2,-6.6,313.6,16,-816,11764.0,0,10948.0,-449,-9937,0,-10386,53,68,65,41,39,26,41,25,18,-1.9,5.1,0.3,1.6,96,40,39,39,40,65.5,0.7,50.0,399.4,398.2,396.9,84.3,102.5,85.9,281.1,-50.0,37,0.1,3.9,79.6,-62.4,17.8,-105.0,37.6,72.8,282.9,0.0,71.1,-346.2,0.0,-1000.0,327.9,346.2,1000.0,0.0,327.9,40,320.1
2016-01-09 11:40:00+00:00,T01,2016-01-09 11:40:00+00:00,1343.1,1229.6,1264.5,22.5,41.0,56,56,56,27,45,49,26,11.9,10.9,11.2,8.9,1.0,4.8,1.0,-26.1,288.7,16,0,25034.0,0,25034.0,0,-14245,0,-14245,52,68,65,39,38,26,41,25,18,-2.2,0.5,-0.9,0.6,95,38,38,37,37,150.7,0.8,50.0,398.6,397.3,395.8,133.8,166.3,144.5,308.2,9.3,37,0.2,4.8,65.9,-85.5,-46.3,-109.1,6.5,150.8,311.8,9.0,65.8,-690.8,-43.9,-1000.0,247.4,690.8,1000.0,43.9,247.4,40,314.9
2016-01-09 11:50:00+00:00,T01,2016-01-09 11:50:00+00:00,1329.0,1230.1,1269.9,23.0,41.0,56,56,56,27,45,49,26,11.8,10.9,11.2,15.7,0.6,4.9,1.1,0.8,315.7,17,0,31911.0,0,31911.0,0,-13816,0,-13816,52,67,64,39,38,26,41,26,18,-2.1,0.7,-1.0,0.7,95,38,38,38,38,190.9,0.9,50.0,397.4,396.2,394.2,159.3,195.2,176.3,356.4,27.6,37,0.2,5.0,75.1,-82.9,-77.1,-93.3,4.0,190.5,357.9,26.4,75.4,-816.8,-129.4,-1000.0,246.2,816.8,1000.0,129.4,246.2,39,314.9
2016-01-09 12:00:00+00:00,T01,2016-01-09 12:00:00+00:00,1401.2,1231.5,1261.9,28.7,41.0,56,56,56,27,45,49,26,12.4,10.9,11.2,12.8,1.1,4.5,1.0,-3.3,311.6,17,0,21756.0,0,21756.0,0,-14235,0,-14235,52,67,64,40,38,26,41,26,18,-2.2,0.9,-0.7,0.6,95,39,39,39,39,130.7,0.8,50.0,399.6,398.2,396.9,120.8,153.0,128.2,372.5,22.5,37,0.3,4.6,67.1,-85.4,-73.4,-113.3,8.2,130.7,376.7,22.1,67.1,-600.1,-108.3,-1000.0,236.7,600.1,1000.0,108.3,236.7,39,314.9
2016-01-09 12:10:00+00:00,T01,2016-01-09 12:10:00+00:00,1441.2,1234.7,1276.6,39.2,41.0,56,56,56,27,45,49,26,12.8,10.9,11.3,10.2,1.1,5.0,1.1,-9.5,314.2,17,0,32597.0,0,32597.0,0,-14309,0,-14309,52,67,64,40,38,26,41,26,18,-2.2,0.8,-1.0,0.7,95,39,39,38,38,195.5,0.9,50.0,398.8,397.7,395.8,165.0,199.1,180.0,443.2,28.3,37,0.3,5.0,94.3,-85.9,-72.4,-103.1,6.3,195.5,460.2,27.7,94.3,-791.2,-135.6,-1000.0,255.2,791.2,1000.0,135.6,255.2,39,323.7
2016-01-09 12:20:00+00:00,T01,2016-01-09 12:20:00+00:00,1354.9,1235.7,1262.8,22.3,41.0,57,57,56,27,45,49,26,12.0,10.9,11.2,17.8,0.8,4.6,1.2,12.7,342.7,17,-245,24723.0,0,24478.0,-133,-12267,0,-12400,52,67,64,39,38,26,41,26,18,-2.1,1.8,-0.8,0.9,95,38,38,37,38,146.2,0.9,50.0,400.4,399.1,397.7,130.7,158.2,141.1,337.2,-26.1,37,0.2,4.6,93.2,-74.1,0.4,-102.0,27.9,148.3,340.4,0.0,89.0,-648.8,0.0,-1000.0,338.6,648.8,1000.0,0.0,338.6,39,330.0
2016-01-09 12:30:00+00:00,T01,2016-01-09 12:30:00+00:00,1386.2,0.0,413.6,489.8,41.0,55,55,55,27,44,47,26,12.2,0.0,3.6,10.2,0.5,3.2,1.1,-24.3,298.3,17,-3261,826.0,0,-2436.0,-2212,3642,0,1430,51,66,64,38,38,26,41,26,18,-2.3,89.7,42.0,36.2,93,37,36,36,38,-14.3,0.8,50.0,402.3,401.4,399.4,40.0,37.7,41.9,167.7,-46.8,37,4.4,3.2,28.9,8.4,823.9,-63.1,111.2,34.8,281.3,0.0,57.6,-27.9,0.0,-828.3,116.8,27.9,828.3,0.0,116.8,39,322.6
2016-01-09 12:40:00+00:00,T01,2016-01-09 12:40:00+00:00,1530.8,1230.4,1329.5,83.0,40.0,54,54,54,28,44,48,26,13.6,10.9,11.8,17.2,1.4,5.7,1.2,1.8,298.8,17,0,50158.0,0,50158.0,0,-16254,0,-16254,51,66,63,40,38,26,41,26,19,-2.3,0.0,-1.5,0.6,90,39,39,39,39,301.3,0.9,50.0,399.7,398.4,396.5,249.2,282.3,265.1,581.6,86.4,36,0.7,5.7,137.6,-97.7,-61.9,-112.0,11.3,301.8,590.7,84.2,137.6,-911.0,-412.7,-1000.0,163.5,911.0,1000.0,412.7,163.5,38,297.0
2016-01-09 12:50:00+00:00,T01,2016-01-09 12:50:00+00:00,1352.8,1231.1,1277.8,26.0,40.0,54,55,54,28,45,49,26,12.0,10.9,11.3,10.2,1.2,5.2,1.0,1.8,296.4,17,0,37917.0,0,37917.0,0,-17756,0,-17756,51,66,63,40,38,26,41,26,19,-2.1,0.3,-1.3,0.5,91,39,39,38,38,227.8,0.9,50.0,399.4,398.1,396.5,196.5,228.3,206.0,408.1,75.0,36,0.2,5.3,65.0,-106.5,-93.8,-122.3,7.6,227.1,410.8,73.5,65.9,-933.4,-360.3,-1000.0,124.7,933.4,1000.0,360.3,124.7,38,294.6
2016-01-09 13:00:00+00:00,T01,2016-01-09 13:00:00+00:00,1655.7,1228.5,1386.8,110.5,40.0,56,56,55,28,45,50,26,14.7,10.9,12.3,13.2,1.7,6.2,1.3,17.5,315.5,17,0,66630.0,0,66630.0,0,-17361,0,-17361,51,66,63,39,38,26,41,26,19,-3.0,0.3,-1.7,0.5,91,39,38,38,38,399.8,1.0,50.0,401.9,400.6,398.9,326.5,359.6,342.7,784.7,75.0,36,1.0,6.2,148.8,-104.0,-87.8,-120.2,8.4,400.3,795.1,77.6,148.0,-975.8,-380.3,-1000.0,86.9,975.8,1000.0,380.3,86.9,38,298.1
2016-01-09 13:10:00+00:00,T01,2016-01-09 13:10:00+00:00,1403.6,1230.6,1283.0,41.0,40.0,56,57,56,28,45,50,26,12.4,10.9,11.4,16.2,1.2,5.0,1.2,10.7,309.1,17,0,33729.0,0,33729.0,0,-15989,0,-15989,51,66,63,39,38,26,41,26,19,-2.3,0.6,-1.1,0.6,92,38,38,38,38,202.5,0.9,50.0,398.6,397.2,395.7,177.6,207.8,185.6,503.3,-16.8,37,0.4,5.1,90.3,-95.7,-0.1,-111.1,10.0,202.8,510.1,0.0,90.3,-820.4,0.0,-1000.0,219.9,820.4,1000.0,0.0,219.9,38,298.4
2016-01-09 13:20:00+00:00,T01,2016-01-09 13:20:00+00:00,1673.3,1246.7,1426.6,123.5,41.0,58,58,57,28,46,51,26,14.8,11.0,12.6,12.0,3.0,6.6,1.3,-3.8,275.0,17,0,84433.0,0,84433.0,0,-19161,0,-19161,51,66,63,39,38,27,41,26,19,-2.4,-1.0,-1.9,0.4,92,39,39,39,38,506.0,1.0,50.0,398.1,396.5,395.5,417.8,452.6,435.0,1110.0,184.7,37,1.1,6.6,207.8,-115.1,-85.7,-143.2,18.7,507.0,1120.0,181.3,208.2,-999.0,-888.0,-1000.0,7.7,999.0,1000.0,888.0,7.7,38,278.8
2016-01-09 13:30:00+00:00,T01,2016-01-09 13:30:00+00:00,1530.1,1232.3,1309.7,55.7,42.0,57,58,57,27,46,51,26,13.5,10.9,11.6,13.3,0.6,5.5,1.3,5.7,306.5,17,0,45087.0,0,45087.0,0,-22674,0,-22674,51,66,63,40,38,27,41,26,20,-2.9,0.0,-1.4,0.6,93,39,39,39,39,271.6,0.9,50.0,397.2,395.8,394.1,246.9,275.0,250.7,703.5,95.3,37,0.5,5.6,104.2,-136.0,-115.6,-149.7,8.4,272.3,731.0,92.3,104.9,-944.9,-452.1,-1000.0,126.2,944.9,1000.0,452.1,126.2,38,300.9
2016-01-09 13:40:00+00:00,T01,2016-01-09 13:40:00+00:00,1654.4,1316.5,1543.9,79.6,45.0,60,60,59,27,47,53,26,14.7,11.6,13.7,13.6,1.5,7.5,1.3,6.0,305.8,17,0,119815.0,0,119815.0,0,-24660,0,-24660,51,66,63,39,38,27,41,26,20,-2.4,-1.3,-2.1,0.2,93,40,39,39,38,718.5,1.0,50.0,397.4,395.5,396.6,596.6,631.5,613.0,1208.4,335.9,37,0.7,7.5,173.3,-148.0,-130.3,-164.1,8.7,717.3,1217.4,326.2,174.3,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,40,299.8
2016-01-09 13:50:00+00:00,T01,2016-01-09 13:50:00+00:00,1671.5,1413.6,1601.7,57.5,51.0,63,62,61,27,48,54,27,14.8,12.5,14.2,16.3,1.6,8.3,1.6,11.3,302.4,17,0,156900.0,0,156900.0,0,-24704,0,-24704,51,66,63,40,38,27,41,27,20,-2.4,-1.0,-2.2,0.2,94,40,40,40,38,943.6,1.0,50.0,398.3,396.6,398.7,779.0,813.6,797.2,1371.7,444.1,38,0.5,8.2,196.9,-148.4,-127.5,-170.1,12.4,945.7,1387.5,463.5,195.2,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,43,291.1
2016-01-09 14:00:00+00:00,T01,2016-01-09 14:00:00+00:00,1666.1,1311.6,1536.6,104.8,54.0,65,64,63,27,49,55,27,14.8,11.6,13.6,14.6,2.5,7.5,1.4,7.2,298.3,17,0,122898.0,0,122898.0,0,-25163,0,-25163,51,67,64,39,38,27,41,27,20,-2.5,0.0,-2.1,0.2,94,40,39,39,38,734.9,1.0,50.0,399.1,397.4,398.3,610.5,642.7,623.2,1230.1,298.8,38,0.9,7.5,259.1,-150.9,-130.3,-170.1,10.3,732.6,1259.2,285.0,258.4,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,45,291.1
2016-01-09 14:10:00+00:00,T01,2016-01-09 14:10:00+00:00,1680.6,1297.8,1536.2,112.2,53.0,64,64,63,27,49,54,27,14.9,11.5,13.6,14.0,1.9,7.6,1.6,18.3,325.2,17,0,129040.0,0,129040.0,0,-25475,0,-25475,51,67,64,40,38,27,42,27,20,-2.4,-1.1,-2.0,0.2,95,40,40,39,38,775.5,1.0,50.0,397.5,395.9,396.5,646.3,680.2,661.3,1430.6,266.3,38,1.0,7.6,340.0,-153.0,-130.2,-172.9,9.8,777.9,1437.5,253.4,339.9,-1000.0,-1000.0,-1000.0,0.0,999.8,1000.0,968.3,2.1,45,306.8
2016-01-09 14:20:00+00:00,T01,2016-01-09 14:20:00+00:00,1657.8,1258.5,1506.2,108.5,54.0,66,65,64,27,50,55,27,14.7,11.2,13.3,12.6,0.6,7.2,1.6,15.6,315.4,17,0,108393.0,0,108393.0,0,-25425,0,-25425,52,67,64,39,38,28,42,28,20,-2.4,-0.9,-2.0,0.4,95,39,39,39,38,649.9,1.0,50.0,396.8,394.9,395.5,545.6,579.5,558.3,1076.7,158.0,39,1.0,7.2,231.6,-152.5,-130.5,-173.1,11.0,648.8,1074.3,136.1,231.0,-997.4,-666.6,-1000.0,23.3,997.4,1000.0,666.6,23.3,46,299.8
2016-01-09 14:30:00+00:00,T01,2016-01-09 14:30:00+00:00,1668.9,1394.5,1594.2,59.5,55.0,67,66,65,27,50,56,27,14.8,12.4,14.1,14.6,1.4,8.0,1.4,-23.4,284.1,17,0,140581.0,0,140581.0,0,-24556,0,-24556,52,67,64,40,38,28,42,28,20,-2.6,0.0,-2.2,0.2,95,40,40,39,38,840.3,1.0,50.0,398.3,396.4,398.6,694.4,730.3,711.6,1261.9,527.0,39,0.5,7.9,148.3,-147.2,-130.7,-161.3,8.8,840.1,1284.2,493.4,147.8,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,47,307.5
2016-01-09 14:40:00+00:00,T01,2016-01-09 14:40:00+00:00,1679.1,1461.2,1611.6,48.5,58.0,69,68,66,27,51,56,27,14.9,12.9,14.3,14.4,2.3,8.4,1.5,3.6,311.1,17,0,164011.0,0,164011.0,0,-27180,0,-27180,52,67,65,40,39,28,42,28,20,-2.5,-1.3,-2.2,0.2,96,40,40,40,38,984.0,1.0,50.0,399.5,397.8,400.2,812.1,846.6,829.0,1320.4,544.6,39,0.4,8.3,171.9,-163.2,-145.7,-186.1,10.3,984.8,1344.0,540.3,171.8,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,47,307.5
2016-01-09 14:50:00+00:00,T01,2016-01-09 14:50:00+00:00,1667.8,1260.9,1530.7,97.3,58.0,68,67,66,27,51,56,27,14.8,11.2,13.6,17.8,1.7,7.4,1.4,-5.9,294.2,17,0,113221.0,0,113221.0,0,-26867,0,-26867,52,68,65,39,39,28,42,27,20,-2.4,-1.1,-2.1,0.3,96,39,39,39,38,678.8,1.0,50.0,396.8,395.1,395.9,569.4,602.3,582.9,1107.0,230.1,40,0.9,7.3,187.1,-161.2,-145.1,-182.2,11.2,678.9,1117.8,214.5,188.1,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,48,300.2
2016-01-09 15:00:00+00:00,T01,2016-01-09 15:00:00+00:00,1673.6,1272.3,1481.1,119.7,56.0,67,66,65,27,51,56,27,14.8,11.2,13.1,16.8,0.8,7.0,1.5,2.6,292.6,17,0,99760.0,0,99760.0,0,-24200,0,-24200,52,68,65,39,39,28,42,27,20,-2.4,1.1,-2.0,0.3,96,39,39,39,38,596.3,1.0,50.0,399.1,397.4,397.6,498.4,529.2,509.1,1201.9,213.2,40,1.1,7.0,230.6,-145.2,-130.9,-159.7,6.7,596.0,1244.3,192.1,230.4,-999.9,-941.2,-1000.0,1.9,999.9,1000.0,941.2,1.9,49,290.0
