Timestamp,Turbine_ID,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg,Hyd_Oil_Temp_Avg,Gear_Oil_Temp_Avg,Gear_Bear_Temp_Avg,Nac_Temp_Avg,Rtr_RPM_Max,Rtr_RPM_Min,Rtr_RPM_Avg,Amb_WindSpeed_Max,Amb_WindSpeed_Min,Amb_WindSpeed_Avg,Amb_WindSpeed_Std,Amb_WindDir_Relative_Avg,Amb_WindDir_Abs_Avg,Amb_Temp_Avg,Prod_LatestAvg_ActPwrGen0,Prod_LatestAvg_ActPwrGen1,Prod_LatestAvg_ActPwrGen2,Prod_LatestAvg_TotActPwr,Prod_LatestAvg_ReactPwrGen0,Prod_LatestAvg_ReactPwrGen1,Prod_LatestAvg_ReactPwrGen2,Prod_LatestAvg_TotReactPwr,HVTrafo_Phase1_Temp_Avg,HVTrafo_Phase2_Temp_Avg,HVTrafo_Phase3_Temp_Avg,Grd_InverterPhase1_Temp_Avg,Cont_Top_Temp_Avg,Cont_Hub_Temp_Avg,Cont_VCP_Temp_Avg,Gen_SlipRing_Temp_Avg,Spin_Temp_Avg,Blds_PitchAngle_Min,Blds_PitchAngle_Max,Blds_PitchAngle_Avg,Blds_PitchAngle_Std,Cont_VCP_ChokcoilTemp_Avg,Grd_RtrInvPhase1_Temp_Avg,Grd_RtrInvPhase2_Temp_Avg,Grd_RtrInvPhase3_Temp_Avg,Cont_VCP_WtrTemp_Avg,Grd_Prod_Pwr_Avg,Grd_Prod_CosPhi_Avg,Grd_Prod_Freq_Avg,Grd_Prod_VoltPhse1_Avg,Grd_Prod_VoltPhse2_Avg,Grd_Prod_VoltPhse3_Avg,Grd_Prod_CurPhse1_Avg,Grd_Prod_CurPhse2_Avg,Grd_Prod_CurPhse3_Avg,Grd_Prod_Pwr_Max,Grd_Prod_Pwr_Min,Grd_Busbar_Temp_Avg,Rtr_RPM_Std,Amb_WindSpeed_Est_Avg,Grd_Prod_Pwr_Std,Grd_Prod_ReactPwr_Avg,Grd_Prod_ReactPwr_Max,Grd_Prod_ReactPwr_Min,Grd_Prod_ReactPwr_Std,Grd_Prod_PsblePwr_Avg,Grd_Prod_PsblePwr_Max,Grd_Prod_PsblePwr_Min,Grd_Prod_PsblePwr_Std,Grd_Prod_PsbleInd_Avg,Grd_Prod_PsbleInd_Max,Grd_Prod_PsbleInd_Min,Grd_Prod_PsbleInd_Std,Grd_Prod_PsbleCap_Avg,Grd_Prod_PsbleCap_Max,Grd_Prod_PsbleCap_Min,Grd_Prod_PsbleCap_Std,Gen_Bear2_Temp_Avg,Nac_Direction_Avg
2016-04-01 17:40:00+00:00,T11,2016-04-01 17:40:00+00:00,1637.3,124.9,1098.7,408.6,55.0,61,62,61,29,51,57,27,14.5,0.0,9.7,25.3,0.4,4.4,2.1,-30.5,329.1,19,-1443,22087.0,0,20645.0,-880,-5956,0,-6836,50,55,50,38,41,29,43,28,22,-2.4,63.0,5.0,12.1,90,38,39,39,38,122.1,0.8,50.0,399.0,397.3,397.8,130.0,136.0,131.5,879.8,-50.0,40,3.7,4.4,238.2,-40.9,17.3,-133.9,48.9,181.8,889.4,0.0,223.3,-285.4,0.0,-1000.0,426.1,285.4,1000.0,0.0,426.1,39,359.0
2016-04-01 17:50:00+00:00,T11,2016-04-01 17:50:00+00:00,1657.5,1227.4,1434.7,138.9,54.0,59,60,60,29,51,57,26,14.7,10.9,12.7,19.1,1.0,6.5,1.9,53.9,353.7,18,0,87614.0,0,87614.0,0,-20804,0,-20804,49,54,49,40,41,29,43,28,22,-2.4,0.9,-1.7,0.7,88,40,41,41,39,527.0,0.9,50.0,396.9,394.9,395.8,450.4,476.2,453.4,1144.5,33.1,39,1.2,6.6,284.2,-125.0,0.0,-151.0,20.9,526.6,1165.5,29.0,283.1,-951.1,-142.0,-1000.0,160.5,951.1,1000.0,142.0,160.5,38,299.8
2016-04-01 18:00:00+00:00,T11,2016-04-01 18:00:00+00:00,1654.5,1231.7,1450.0,104.0,54.0,59,61,60,29,52,59,26,14.6,10.9,12.8,18.2,0.9,6.7,1.6,-17.5,287.5,18,0,85602.0,0,85602.0,0,-21664,0,-21664,50,55,50,39,41,30,43,28,23,-2.4,0.4,-1.8,0.5,88,39,41,41,38,516.2,1.0,50.0,397.1,395.0,395.9,437.4,465.0,442.1,1033.3,83.9,39,0.9,6.7,173.0,-130.1,-113.8,-151.1,8.1,517.8,1038.1,82.3,173.7,-985.5,-403.2,-1000.0,81.4,985.5,1000.0,403.2,81.4,38,305.0
2016-04-01 18:10:00+00:00,T11,2016-04-01 18:10:00+00:00,1661.7,1252.3,1475.7,124.0,55.0,60,61,60,29,52,59,25,14.7,11.1,13.1,22.0,1.6,7.0,1.8,2.5,283.8,18,0,106327.0,0,106327.0,0,-25291,0,-25291,50,55,50,40,41,30,43,28,23,-2.5,0.3,-1.9,0.5,89,40,41,41,39,636.3,1.0,50.0,397.9,395.5,396.7,540.2,567.4,543.8,1324.5,229.5,39,1.1,7.1,283.8,-151.6,-122.8,-177.1,16.6,635.2,1345.2,227.3,283.1,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,38,281.2
2016-04-01 18:20:00+00:00,T11,2016-04-01 18:20:00+00:00,1660.3,1341.5,1560.0,57.2,57.0,61,62,61,29,53,61,26,14.7,11.9,13.8,17.1,1.6,7.7,1.5,-20.3,268.9,17,0,137930.0,0,137930.0,0,-29151,0,-29151,51,57,51,39,41,30,43,29,24,-2.4,-1.1,-2.2,0.2,89,40,41,41,39,826.9,1.0,50.0,396.3,394.1,395.3,701.3,729.0,704.3,1235.2,359.0,40,0.5,7.8,173.8,-174.9,-167.2,-186.8,3.9,827.7,1276.7,345.5,174.7,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,39,289.3
2016-04-01 18:30:00+00:00,T11,2016-04-01 18:30:00+00:00,1652.3,1236.7,1502.3,106.0,57.0,62,63,62,29,54,61,25,14.6,10.9,13.3,17.1,0.7,7.1,1.4,7.6,287.8,17,0,118510.0,0,118510.0,0,-28799,0,-28799,52,58,53,39,41,31,43,29,24,-2.4,-0.7,-2.0,0.3,89,40,41,41,38,710.8,1.0,50.0,396.2,394.2,395.3,606.9,633.7,609.2,1195.5,273.3,40,0.9,7.4,216.4,-172.8,-155.7,-186.2,6.2,710.5,1223.9,270.2,216.8,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,39,280.2
2016-04-01 18:40:00+00:00,T11,2016-04-01 18:40:00+00:00,1668.9,1268.6,1476.4,102.1,57.0,62,63,62,29,54,61,25,14.8,11.2,13.1,14.7,1.4,7.0,1.5,17.0,305.6,17,0,102583.0,0,102583.0,0,-25636,0,-25636,52,58,53,39,41,31,43,28,24,-2.4,1.1,-2.0,0.3,89,40,41,41,39,616.1,1.0,50.0,396.8,394.7,395.8,524.0,551.0,527.1,1068.7,283.3,40,0.9,7.1,166.0,-153.8,-146.1,-162.1,3.4,617.5,1096.4,280.7,167.3,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,39,288.6
2016-04-01 18:50:00+00:00,T11,2016-04-01 18:50:00+00:00,1662.7,1295.5,1526.1,96.7,57.0,62,63,62,29,54,61,25,14.7,11.5,13.5,21.7,1.4,7.4,1.5,14.5,304.5,17,0,118578.0,0,118578.0,0,-26352,0,-26352,52,58,53,40,41,31,43,28,24,-2.4,-0.8,-2.1,0.3,90,40,41,41,38,712.8,1.0,50.0,396.2,394.2,395.2,604.5,631.9,609.8,1216.2,302.5,40,0.9,7.4,220.1,-158.2,-140.4,-172.0,8.5,714.1,1220.9,287.2,219.7,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,39,290.0
2016-04-01 19:00:00+00:00,T11,2016-04-01 19:00:00+00:00,1660.5,1352.7,1539.2,76.7,58.0,63,63,63,29,55,62,25,14.7,12.0,13.6,18.3,2.1,7.4,1.2,3.7,291.3,17,0,121380.0,0,121380.0,0,-25460,0,-25460,53,59,54,39,41,31,43,28,24,-2.4,-1.2,-2.1,0.2,90,40,41,41,38,728.0,1.0,50.0,396.7,394.8,395.8,614.4,642.4,619.9,1102.8,346.7,40,0.7,7.5,154.5,-152.7,-139.9,-165.1,7.2,727.1,1123.5,340.2,154.1,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,39,287.5
2016-04-01 19:10:00+00:00,T11,2016-04-01 19:10:00+00:00,1653.4,1219.3,1455.9,136.8,57.0,62,63,63,29,54,61,25,14.6,10.8,12.9,16.2,1.2,6.7,1.6,3.6,291.2,17,0,94944.0,0,94944.0,0,-24553,0,-24553,53,59,54,39,40,32,43,28,24,-3.2,-0.4,-1.8,0.5,90,39,41,40,38,569.5,0.9,50.0,398.0,395.5,397.0,488.9,512.0,487.7,1041.3,146.1,40,1.2,6.8,256.0,-147.4,-131.7,-159.1,6.9,569.2,1068.0,142.0,256.1,-995.3,-695.5,-1000.0,30.6,995.3,1000.0,695.5,30.6,39,287.5
2016-04-01 19:20:00+00:00,T11,2016-04-01 19:20:00+00:00,1651.8,1247.8,1526.4,106.5,57.0,63,63,63,29,55,62,24,14.6,11.0,13.5,17.5,1.6,7.2,1.3,-12.4,275.2,17,0,120212.0,0,120212.0,0,-25191,0,-25191,53,59,54,39,40,32,43,28,24,-2.4,-0.9,-2.1,0.3,90,40,41,41,38,721.2,1.0,50.0,396.6,394.5,395.8,612.0,636.4,612.7,1010.3,247.8,40,0.9,7.5,177.8,-151.2,-137.7,-162.1,6.9,720.7,1023.0,245.1,178.5,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,39,287.5
2016-04-01 19:30:00+00:00,T11,2016-04-01 19:30:00+00:00,1631.8,1360.6,1537.6,57.9,58.0,63,64,63,29,55,62,24,14.5,12.1,13.6,13.3,1.9,7.3,1.1,0.7,288.2,17,0,123607.0,0,123607.0,0,-24245,0,-24245,54,60,54,39,40,32,43,28,24,-2.4,-1.3,-2.1,0.2,90,40,41,41,38,741.8,1.0,50.0,395.9,394.0,395.1,626.5,652.7,630.9,1016.6,452.0,40,0.5,7.5,118.8,-145.5,-134.6,-159.1,4.7,740.5,1020.6,437.4,119.5,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,39,287.5
2016-04-01 19:40:00+00:00,T11,2016-04-01 19:40:00+00:00,1602.4,1270.7,1446.3,80.9,58.0,63,64,63,29,55,61,24,14.2,11.3,12.8,12.0,2.1,6.7,1.1,-15.6,271.9,17,0,100177.0,0,100177.0,0,-23834,0,-23834,54,60,54,39,40,32,43,28,24,-2.9,-0.5,-2.0,0.3,90,40,41,41,38,600.8,1.0,50.0,396.0,394.0,395.1,510.4,535.4,514.0,887.2,336.5,40,0.7,7.1,120.2,-143.0,-128.1,-153.5,6.2,600.0,910.6,329.9,121.6,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,39,287.5
2016-04-01 19:50:00+00:00,T11,2016-04-01 19:50:00+00:00,1491.0,1243.2,1338.1,71.0,57.0,62,63,63,29,54,60,24,13.2,11.0,11.9,10.8,1.0,5.7,1.2,0.1,292.5,17,0,61215.0,0,61215.0,0,-20163,0,-20163,53,59,54,40,40,32,43,27,24,-2.2,-0.1,-1.5,0.5,90,39,40,40,38,366.7,0.9,50.0,396.6,394.6,395.5,316.7,340.8,317.8,645.4,178.9,40,0.6,6.0,124.7,-120.9,-110.8,-138.1,7.7,366.5,654.8,175.9,125.2,-995.0,-861.6,-1000.0,19.7,995.0,1000.0,861.6,19.7,39,292.4
2016-04-01 20:00:00+00:00,T11,2016-04-01 20:00:00+00:00,1462.0,1233.9,1315.5,53.7,56.0,61,62,62,28,54,59,24,13.0,10.9,11.7,9.5,0.5,5.6,1.1,1.4,293.9,17,0,53287.0,0,53287.0,0,-17677,0,-17677,52,58,53,39,40,32,42,27,24,-2.2,0.1,-1.5,0.4,90,39,40,40,38,319.0,0.9,50.0,396.7,394.7,395.5,273.9,298.7,277.2,613.0,118.0,39,0.5,5.8,116.4,-106.0,-95.5,-120.0,7.0,318.4,620.8,113.2,117.1,-960.3,-554.7,-1000.0,93.8,960.3,1000.0,554.7,93.8,38,292.4
2016-04-01 20:10:00+00:00,T11,2016-04-01 20:10:00+00:00,1406.6,1218.4,1260.8,26.9,55.0,60,62,61,28,53,57,24,12.4,10.8,11.2,9.5,0.5,4.3,1.1,-22.5,261.8,16,0,23308.0,0,23308.0,0,-16360,0,-16360,51,57,51,39,40,32,42,26,24,-2.2,1.1,-0.4,0.8,90,38,40,40,38,139.9,0.7,50.0,397.2,395.1,395.7,144.3,163.8,138.3,415.0,34.5,39,0.2,4.7,85.2,-98.0,-91.4,-105.1,3.1,140.2,423.7,34.1,85.3,-607.5,-167.0,-1000.0,266.6,607.5,1000.0,167.0,266.6,37,284.4
2016-04-01 20:20:00+00:00,T11,2016-04-01 20:20:00+00:00,1386.5,1227.8,1272.1,28.9,54.0,59,61,60,28,52,57,24,12.3,10.9,11.3,15.1,0.9,5.0,1.1,5.1,287.4,16,0,34910.0,0,34910.0,0,-16836,0,-16836,50,56,50,39,40,32,42,26,24,-2.2,0.6,-1.0,0.7,90,39,40,40,38,209.2,0.9,50.0,395.7,393.9,394.2,190.5,212.7,193.3,441.9,33.7,39,0.3,5.1,95.2,-101.0,-92.3,-108.1,3.1,208.8,445.2,32.1,95.7,-822.2,-157.5,-1000.0,240.7,822.2,1000.0,157.5,240.7,37,282.3
2016-04-01 20:30:00+00:00,T11,2016-04-01 20:30:00+00:00,1355.8,1229.8,1269.3,25.4,54.0,59,60,60,28,52,56,24,12.0,10.9,11.2,23.7,0.8,4.8,1.2,44.8,327.1,16,0,33181.0,0,33181.0,0,-16354,0,-16354,49,55,49,40,40,31,42,26,23,-2.2,0.5,-0.9,0.7,90,39,40,40,38,199.2,0.9,50.0,395.9,393.8,394.2,180.2,204.8,182.5,456.5,58.0,38,0.2,5.1,77.9,-98.1,-92.2,-105.1,3.1,199.1,462.6,57.6,78.3,-831.8,-282.0,-1000.0,214.5,831.8,1000.0,282.0,214.5,36,282.3
2016-04-01 20:40:00+00:00,T11,2016-04-01 20:40:00+00:00,1407.9,1211.8,1290.0,45.7,54.0,58,60,59,28,51,57,23,12.5,10.7,11.4,10.3,1.5,5.2,1.2,2.8,285.1,16,0,42736.0,0,42736.0,0,-16509,0,-16509,49,54,49,40,40,31,41,26,22,-2.3,1.6,-1.2,0.7,90,39,40,40,38,256.2,0.9,50.0,396.4,394.5,394.7,223.4,248.3,231.2,552.8,1.3,38,0.4,5.4,120.9,-99.0,-6.1,-111.2,9.8,256.0,558.9,0.0,121.7,-872.8,0.0,-1000.0,255.7,872.8,1000.0,0.0,255.7,36,282.3
2016-04-01 20:50:00+00:00,T11,2016-04-01 20:50:00+00:00,1279.9,1222.9,1250.8,10.7,53.0,58,59,59,28,50,55,23,11.3,10.8,11.1,8.2,0.7,3.9,1.0,6.1,288.4,16,0,13856.0,0,13856.0,0,-12356,0,-12356,48,53,48,39,39,31,41,25,22,-1.4,1.0,-0.1,0.7,90,39,40,40,39,82.9,0.7,50.0,400.1,397.8,398.1,93.5,112.3,88.5,204.1,-17.2,38,0.1,4.2,50.0,-74.0,0.2,-86.1,21.4,83.6,205.7,0.0,49.2,-409.5,0.0,-1000.0,240.8,409.5,1000.0,0.0,240.8,36,282.3
2016-04-01 21:00:00+00:00,T11,2016-04-01 21:00:00+00:00,1363.6,1227.0,1260.7,21.7,51.0,57,59,58,28,50,54,23,12.1,10.9,11.2,8.4,1.3,4.4,1.1,-5.2,270.4,15,0,24184.0,0,24184.0,0,-12990,0,-12990,48,52,48,40,39,30,41,25,21,-2.2,0.9,-0.5,0.8,90,39,40,40,38,145.7,0.8,50.0,399.2,396.9,397.0,131.2,158.8,135.8,347.3,29.2,37,0.2,4.7,81.5,-77.9,-71.8,-90.1,4.1,146.2,352.2,28.9,81.6,-637.2,-141.7,-1000.0,264.3,637.2,1000.0,141.7,264.3,35,275.6
2016-04-01 21:10:00+00:00,T11,2016-04-01 21:10:00+00:00,1543.0,1219.8,1322.5,59.6,51.0,57,58,58,28,50,56,23,13.6,10.8,11.7,10.1,0.8,5.7,1.1,-4.0,280.7,15,0,52636.0,0,52636.0,0,-15997,0,-15997,47,52,47,40,39,29,41,25,20,-2.4,1.1,-1.5,0.6,90,39,40,40,38,315.9,0.9,50.0,397.4,395.2,395.2,261.0,295.7,276.9,540.8,121.3,37,0.5,5.8,85.6,-96.0,-80.8,-105.4,6.1,315.9,550.7,119.0,85.1,-975.8,-582.9,-1000.0,77.8,975.8,1000.0,582.9,77.8,35,284.7
2016-04-01 21:20:00+00:00,T11,2016-04-01 21:20:00+00:00,1580.6,1261.3,1380.4,72.1,51.0,57,58,57,28,50,57,23,14.0,11.2,12.2,10.7,2.2,6.3,1.0,0.1,284.8,15,0,76727.0,0,76727.0,0,-16987,0,-16987,47,52,47,40,39,29,41,25,19,-2.4,-0.9,-1.8,0.3,90,39,41,40,38,461.5,1.0,50.0,396.7,394.6,394.2,376.1,415.1,402.5,709.2,224.3,37,0.6,6.5,101.2,-101.9,-92.8,-108.4,3.4,462.6,714.1,220.5,101.9,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,35,284.7
2016-04-01 21:30:00+00:00,T11,2016-04-01 21:30:00+00:00,1553.8,1221.6,1358.3,69.2,52.0,57,58,57,28,50,57,23,13.7,10.8,12.0,17.0,1.5,6.0,1.2,5.0,297.1,15,0,66399.0,0,66399.0,0,-15821,0,-15821,47,52,47,40,39,28,41,25,19,-2.2,-0.2,-1.7,0.4,90,39,40,40,38,397.5,1.0,50.0,397.6,395.3,395.0,322.3,360.6,347.3,605.1,141.8,37,0.6,6.2,91.6,-94.9,-89.6,-106.1,3.2,396.7,610.3,138.5,91.6,-995.7,-678.5,-1000.0,31.8,995.7,1000.0,678.5,31.8,35,292.1
2016-04-01 21:40:00+00:00,T11,2016-04-01 21:40:00+00:00,1558.8,1271.1,1417.1,63.8,52.0,57,58,57,28,51,57,22,13.8,11.3,12.5,10.5,2.0,6.6,0.9,-10.0,281.7,15,0,82785.0,0,82785.0,0,-16837,0,-16837,47,52,47,39,38,28,40,25,19,-2.6,0.3,-2.0,0.2,89,39,41,41,38,497.4,1.0,50.0,401.0,398.9,398.5,400.0,439.4,427.7,708.2,234.7,37,0.6,6.7,89.2,-101.1,-92.6,-106.3,3.5,497.8,725.8,228.2,87.9,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,35,291.7
2016-04-01 21:50:00+00:00,T11,2016-04-01 21:50:00+00:00,1499.8,1221.6,1350.8,69.8,52.0,57,58,57,28,50,57,22,13.3,10.8,12.0,14.4,1.8,5.9,1.2,-7.0,279.1,15,0,59217.0,0,59217.0,0,-16466,0,-16466,47,52,47,39,38,27,40,25,18,-2.5,0.3,-1.6,0.6,89,39,40,40,38,355.0,0.9,50.0,400.8,398.7,398.1,286.6,325.4,312.3,580.8,121.6,37,0.6,6.0,117.8,-98.8,-92.5,-105.3,3.2,354.3,584.1,119.5,117.8,-968.7,-585.5,-1000.0,90.4,968.7,1000.0,585.5,90.4,35,286.1
2016-04-01 22:00:00+00:00,T11,2016-04-01 22:00:00+00:00,1454.3,1263.1,1350.9,43.5,52.0,57,58,57,28,50,57,22,12.9,11.2,12.0,10.3,2.6,6.1,0.9,11.8,297.9,15,0,68335.0,0,68335.0,0,-16612,0,-16612,47,52,47,40,38,27,40,25,18,-2.3,-1.1,-1.8,0.3,89,39,40,40,38,410.3,1.0,50.0,400.7,398.1,397.7,327.9,369.5,357.7,608.7,254.2,37,0.4,6.3,61.3,-99.7,-92.7,-111.1,4.1,411.1,615.1,248.3,62.1,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,35,286.1
2016-04-01 22:10:00+00:00,T11,2016-04-01 22:10:00+00:00,1545.4,1229.0,1341.6,69.3,52.0,57,58,57,28,50,57,22,13.7,10.9,11.9,9.7,2.1,5.9,1.1,-0.3,285.8,15,0,61088.0,0,61088.0,0,-16948,0,-16948,47,52,47,40,38,26,40,25,18,-2.3,0.6,-1.7,0.5,89,39,40,40,38,365.9,1.0,50.0,398.2,396.0,395.4,296.0,337.6,323.1,733.7,127.0,37,0.6,6.0,103.1,-101.6,-95.7,-108.7,2.6,365.8,745.6,125.2,103.1,-988.6,-613.2,-1000.0,45.8,988.6,1000.0,613.2,45.8,34,286.1
2016-04-01 22:20:00+00:00,T11,2016-04-01 22:20:00+00:00,1523.9,1241.3,1368.8,56.2,51.0,56,58,57,28,50,57,22,13.5,11.0,12.1,11.2,1.8,6.2,1.0,-0.7,291.0,15,0,70097.0,0,70097.0,0,-18075,0,-18075,46,52,47,40,38,26,40,25,18,-2.4,-0.8,-1.8,0.3,89,39,40,40,38,420.8,1.0,50.0,399.2,397.2,396.7,342.0,379.6,367.8,647.0,215.1,37,0.5,6.3,70.7,-108.5,-101.7,-114.1,2.7,420.3,655.8,211.3,70.9,-1000.0,-1000.0,-1000.0,0.0,1000.0,1000.0,1000.0,0.0,34,291.7
2016-04-01 22:30:00+00:00,T11,2016-04-01 22:30:00+00:00,1403.7,1237.2,1294.0,26.8,51.0,56,57,57,28,50,56,22,12.5,10.9,11.5,10.3,1.7,5.5,0.9,-8.3,283.4,15,0,47542.0,0,47542.0,0,-15973,0,-15973,46,51,47,40,38,26,40,25,17,-2.2,-0.1,-1.5,0.4,89,39,40,40,38,285.1,0.9,50.0,397.4,395.3,394.5,231.0,269.9,256.5,417.6,171.4,37,0.2,5.6,44.7,-95.8,-88.9,-105.1,4.3,284.9,411.8,169.9,44.3,-997.5,-832.3,-1000.0,17.3,997.5,1000.0,832.3,17.3,34,291.7
2016-04-01 22:40:00+00:00,T11,2016-04-01 22:40:00+00:00,1401.5,1235.9,1288.7,32.7,51.0,56,57,56,27,50,56,22,12.4,11.0,11.4,14.3,2.0,5.3,1.0,3.1,294.9,15,0,49443.0,0,49443.0,0,-16628,0,-16628,46,51,46,40,38,26,40,25,17,-2.2,0.6,-1.3,0.4,89,39,40,40,38,296.8,0.9,50.0,397.3,395.1,394.5,242.0,280.6,266.2,391.3,190.7,37,0.3,5.7,46.7,-99.8,-92.6,-105.1,2.7,296.1,394.8,187.6,47.1,-999.2,-919.0,-1000.0,6.4,999.2,1000.0,919.0,6.4,34,291.7
2016-04-01 22:50:00+00:00,T11,2016-04-01 22:50:00+00:00,1402.7,1223.7,1287.1,32.0,50.0,55,57,56,27,49,56,22,12.4,10.9,11.4,9.0,1.6,5.3,1.0,5.4,297.2,15,0,49970.0,0,49970.0,0,-17815,0,-17815,46,51,46,40,38,25,40,24,17,-2.2,0.1,-1.3,0.4,89,39,40,40,38,300.2,0.9,50.0,397.7,395.3,394.8,246.8,287.0,269.3,430.9,138.2,36,0.3,5.7,60.1,-106.9,-101.0,-115.5,3.1,300.7,439.6,133.3,60.2,-991.3,-653.0,-1000.0,40.4,991.3,1000.0,653.0,40.4,34,291.7
2016-04-01 23:00:00+00:00,T11,2016-04-01 23:00:00+00:00,1346.3,1228.1,1269.2,22.0,50.0,55,57,56,27,49,55,22,11.9,10.9,11.2,9.5,1.6,4.9,1.0,16.1,308.2,14,0,40095.0,0,40095.0,0,-17996,0,-17996,45,51,46,40,38,25,40,24,17,-2.2,0.2,-1.0,0.5,89,39,40,40,38,240.2,0.9,50.0,398.2,395.8,395.3,202.7,240.1,220.3,382.8,137.8,36,0.2,5.4,55.2,-107.9,-98.8,-117.2,4.2,240.0,391.4,133.7,55.1,-960.6,-655.1,-1000.0,74.6,960.6,1000.0,655.1,74.6,33,292.1
2016-04-01 23:10:00+00:00,T11,2016-04-01 23:10:00+00:00,1389.8,1228.9,1270.3,28.0,49.0,55,56,56,27,49,55,22,12.3,10.9,11.3,14.5,0.9,4.8,1.1,7.1,299.2,14,0,33841.0,0,33841.0,0,-15834,0,-15834,45,50,46,40,37,25,40,24,17,-2.2,0.7,-0.9,0.6,89,39,40,40,38,203.2,0.9,49.9,398.0,395.7,395.2,172.8,209.5,187.9,396.3,38.6,36,0.2,5.1,74.1,-95.0,-86.4,-102.5,3.6,203.0,400.2,37.5,74.4,-848.5,-183.8,-1000.0,204.3,848.5,1000.0,183.8,204.3,33,292.1
2016-04-01 23:20:00+00:00,T11,2016-04-01 23:20:00+00:00,1283.4,1232.6,1250.7,9.6,49.0,54,56,55,27,48,53,22,11.4,10.9,11.1,13.4,0.6,3.8,1.0,2.1,294.2,14,0,11531.0,0,11531.0,0,-11899,0,-11899,45,50,45,39,37,25,39,24,17,-1.5,1.1,0.0,0.7,89,39,40,40,38,68.8,0.6,50.0,397.6,395.2,394.4,80.4,110.1,82.3,210.4,-17.3,36,0.1,4.0,55.5,-71.4,0.2,-91.5,22.3,68.7,212.1,0.0,54.8,-336.0,0.0,-1000.0,267.9,336.0,1000.0,0.0,267.9,33,292.1
2016-04-01 23:30:00+00:00,T11,2016-04-01 23:30:00+00:00,1260.2,30.9,715.6,490.6,48.0,53,55,54,27,47,50,23,11.1,0.0,6.3,7.2,0.5,3.2,0.8,-27.7,267.6,14,-1767,247.0,0,-1520.0,-1491,-1241,0,-2732,44,49,45,36,37,25,39,23,17,0.0,84.8,16.8,17.8,87,36,37,37,36,-9.2,0.7,50.0,397.7,396.2,393.9,22.0,23.5,20.8,25.7,-34.7,36,4.4,3.3,11.3,-16.2,0.3,-93.5,19.7,25.1,107.9,0.0,26.3,-9.5,0.0,-127.3,27.1,9.5,127.3,0.0,27.1,32,295.3
2016-04-01 23:40:00+00:00,T11,2016-04-01 23:40:00+00:00,290.1,192.7,242.3,35.7,46.0,51,52,52,27,46,48,24,2.6,1.7,2.1,5.7,0.5,3.0,0.7,5.5,314.1,14,-2047,0.0,0,-2047.0,-1543,0,0,-1543,44,49,44,34,37,25,39,21,17,24.0,24.1,24.0,0.0,82,33,35,35,34,-12.3,0.8,50.0,398.5,397.3,394.8,12.8,12.3,13.4,-11.8,-31.3,35,0.3,3.0,2.3,-9.3,-8.8,-24.5,1.8,16.2,72.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,308.6
2016-04-01 23:50:00+00:00,T11,2016-04-01 23:50:00+00:00,192.0,91.5,124.6,28.0,44.0,48,48,49,27,46,46,24,1.7,0.0,0.1,4.8,0.4,1.8,0.5,15.9,324.5,14,-1329,0.0,0,-1329.0,-1135,0,0,-1135,43,48,44,34,37,24,38,21,17,24.0,24.1,24.0,0.0,77,33,34,34,33,-8.0,0.8,50.0,399.1,398.2,395.4,8.8,7.8,9.7,-6.5,-27.0,34,0.4,1.8,2.7,-6.8,-5.3,-21.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,308.6
2016-04-02 00:00:00+00:00,T11,2016-04-02 00:00:00+00:00,121.1,61.8,101.8,17.5,41.0,45,46,46,27,46,45,25,0.0,0.0,0.0,4.2,0.4,1.5,0.4,7.5,316.1,14,-1231,0.0,0,-1231.0,-1036,0,0,-1036,43,48,43,33,36,24,37,22,17,24.0,24.1,24.0,0.0,72,32,33,33,33,-7.4,0.8,50.0,400.0,398.9,396.1,8.3,7.3,9.3,-7.0,-27.0,33,0.0,1.5,2.4,-6.2,-5.9,-22.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,308.6
